id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_vector,sum_vector,vector_norm_x,vector_norm_sum,operator_list,modulator_list,sequence_index,has_previous_state,prev_id,delta_vector,delta_norm,delta_d_semantisch,cosine_prev_current,resonance_change,polaritaet_change,dominanz_change,dominanz_from,dominanz_to
2375,0,12,MAT,2025-05-19,Prozent- und Zinsrechnung: Prozentwerte berechnen,Felix kann eigenständig Prozent-/Zinswerte berechnen und auch Textaufgaben dazu lösen | Absprachen einhaltendbeteiligt sich / gute Mitarbeitfleißig / bemühtarbeitet selbstständigkonzentriertvorbereitetLernfortschritt erzieltfähig zu Transferdenken | 26 – 50 of 183 | add | Fach		Thema,1,0,12,1579,2958,0.36460133817623,0.14073107902661,0.12452320262745,0.41522702857721,0.39809856392654,0.45562450837578,0.54153434826599,1.3246753707456,0.51130639074858,0.45241967687789,1.5086094329095,1.446378023187,1.6553821979164,1.9675111922216,5,3,regulation,1.9675111922216,1,3.6332058772968,0,0,0,,,"[0.36460133817623, 0.14073107902661, 0.12452320262745, 0.41522702857721, 0.39809856392654, 0.45562450837578, 0.54153434826599]","[1.3246753707456, 0.51130639074858, 0.45241967687789, 1.5086094329095, 1.446378023187, 1.6553821979164, 1.9675111922216]",0.9999972476174437,3.6332058772968367,[],[],2,1,2376.0,"[-1.1171908924474998, 0.15877771874281998, -0.43190530518033, 0.6675817101659499, -0.48350113235360004, 0.1323869521869001, 0.7295046640905001]",1.6398201400013865,-0.2594736437301002,0.9073145399329859,0.09268546006701406,0,1,kognition,regulation
2374,0,12,MAT,2025-05-26,Prozent- und Zinsrechnung: Prozentrechnung,Umwandlung von Prozenten in Dezimalzahlen und umgekehrt klappt gut nach anfänglicher Erklärung | beteiligt sich / gute Mitarbeitfleißig / bemühtAbsprachen einhaltendarbeitet selbstständigvorbereitetkonzentriertBasiswissen vorhanden,1,0,12,1577,2955,0.48094905762344,0.011578306306002,0.1378347682621,0.35598328282003,0.35081221288435,0.57694020902922,0.40852995418407,1.7524604790129,0.042188510183258,0.50223611042474,1.2971158263914,1.2782737150433,2.1022287060364,1.4885830169587,4,4,performanz,2.1022287060364,1,3.6437448867909,0,0,0,,,"[0.48094905762344, 0.011578306306002, 0.1378347682621, 0.35598328282003, 0.35081221288435, 0.57694020902922, 0.40852995418407]","[1.7524604790129, 0.042188510183258, 0.50223611042474, 1.2971158263914, 1.2782737150433, 2.1022287060364, 1.4885830169587]",0.999997255578292,3.6437448867909463,[],[],3,1,2375.0,"[0.4277851082672999, -0.469117880565322, 0.04981643354685006, -0.2114936065180999, -0.16810430814370014, 0.44684650812000015, -0.4789281752629]",0.9526730628431174,0.010539009494100249,0.9657258532129874,0.03427414678701257,0,1,regulation,performanz
2373,0,12,MAT,2025-08-18,Brüche: Wiederholung Klasse 7 + Übung Grundrechenarten gemischte Brüche,"Felix konnte nach einmaliger Wiederholung eigenständig Aufgaben zu gemischten Brüchen lösen. Klammern auflösen hat er nicht behandelt in der Schule, deshalb herrscht da noch großes Unverständnis | Absprachen einhaltendbeteiligt sich / gute Mitarbeitfleißig / bemühtvorbereitetkonzentriertarbeitet selbstständigbeherrscht Thema",1,0,12,1572,2951,0.59841103425848,0.076333183634341,0.15553733272238,0.25744224192988,0.48917452388565,0.40541565792172,0.37676454468877,2.9796031696704,0.38007754350612,0.77445017396104,1.2818542375507,2.4356936594557,2.0186422211857,1.8759828400644,10,6,kognition,2.9796031696704,1,4.9791815574595,1,0,1,nicht,,"[0.59841103425848, 0.076333183634341, 0.15553733272238, 0.25744224192988, 0.48917452388565, 0.40541565792172, 0.37676454468877]","[2.9796031696704, 0.38007754350612, 0.77445017396104, 1.2818542375507, 2.4356936594557, 2.0186422211857, 1.8759828400644]",0.9999979916418446,4.979181557459503,['nicht'],[],4,1,2374.0,"[1.2271426906575, 0.337889033322862, 0.27221406353629996, -0.015261588840699947, 1.1574199444124, -0.08358648485070042, 0.3873998231057001]",1.786356024332916,1.3354366706686003,0.9612057808202715,0.03879421917972847,0,1,performanz,kognition
2368,0,12,MAT,2025-08-25,Prozent- und Zinsrechnung: Zinsrechnung,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Fach MAT hat sich in den letzten Stunden geringfügig verbessert | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | schwierige Aufgaben sind förderlich für die Motivation des Schülers | bittet selten aktiv um Feedback | Wir haben nocheinmal Zinsrechnung wiederholt, da dies nicht mehr so prägnant im Kopf war aus dem vorigen Schuljahr. Dies hat gut geklappt",1,0,12,1570,2945,0.40939526234525,0.19494675496675,0.26216929806182,0.43140491422681,0.38087108066135,0.46187764766845,0.42561763210998,1.9353210550942,0.92156552410531,1.2393444898012,2.0393665744723,1.8004796085275,2.1834193470863,2.0120085418749,6,5,performanz,2.1834193470863,1,4.7272578340427,1,0,1,ziemlich,,"[0.40939526234525, 0.19494675496675, 0.26216929806182, 0.43140491422681, 0.38087108066135, 0.46187764766845, 0.42561763210998]","[1.9353210550942, 0.92156552410531, 1.2393444898012, 2.0393665744723, 1.8004796085275, 2.1834193470863, 2.0120085418749]",0.9999978846131938,4.727257834042645,['ziemlich'],[],5,1,2373.0,"[-1.0442821145762, 0.54148798059919, 0.46489431584016006, 0.7575123369216001, -0.6352140509281998, 0.16477712590060012, 0.13602570181049978]",1.6195176493992764,-0.2519237234168008,0.9456329033181968,0.05436709668180317,0,1,kognition,performanz
2369,0,12,MAT,2025-08-25,Prozent- und Zinsrechnung: Zinsrechnung,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Fach MAT hat sich in den letzten Stunden geringfügig verbessert | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | schwierige Aufgaben sind förderlich für die Motivation des Schülers | bittet selten aktiv um Feedback | Wir haben nocheinmal Zinsrechnung wiederholt, da dies nicht mehr so prägnant im Kopf war aus dem vorigen Schuljahr. Dies hat gut geklappt",1,0,12,1570,2946,0.53840499558663,0.20501595204781,0.31038098396524,0.33358174359969,0.42191361623921,0.41611001111322,0.33062282175447,2.0339856327016,0.77450897439305,1.1725568433131,1.2602046403267,1.5939046641584,1.5719798129017,1.2490264295545,6,4,kognition,2.0339856327016,1,3.7777885891187,0,0,0,,,"[0.53840499558663, 0.20501595204781, 0.31038098396524, 0.33358174359969, 0.42191361623921, 0.41611001111322, 0.33062282175447]","[2.0339856327016, 0.77450897439305, 1.1725568433131, 1.2602046403267, 1.5939046641584, 1.5719798129017, 1.2490264295545]",0.9999973529557608,3.7777885891186735,[],[],6,1,2368.0,"[0.0986645776074, -0.14705654971226, -0.0667876464881001, -0.7791619341456002, -0.20657494436910007, -0.6114395341846, -0.7629821123203999]",1.2812444935914964,-0.9494692449239994,0.9792789914943635,0.020721008505636518,0,1,performanz,kognition
2370,0,12,MAT,2025-08-25,Prozent- und Zinsrechnung: Zinsrechnung,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Fach MAT hat sich in den letzten Stunden geringfügig verbessert | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | schwierige Aufgaben sind förderlich für die Motivation des Schülers | bittet selten aktiv um Feedback | Wir haben nocheinmal Zinsrechnung wiederholt, da dies nicht mehr so prägnant im Kopf war aus dem vorigen Schuljahr. Dies hat gut geklappt",1,0,12,1570,2947,0.33940662801459,0.35165369924952,-0.028935370103071,0.47015906248171,0.44061701743393,0.34950231383445,0.47218024096779,1.0263884344291,1.0634244002401,-0.087502502215255,1.4217925763446,1.332455448358,1.0569184662784,1.4279047558095,4,4,regulation,1.4279047558095,1,3.0240571504654,2,0,1,"nur, manchmal",,"[0.33940662801459, 0.35165369924952, -0.028935370103071, 0.47015906248171, 0.44061701743393, 0.34950231383445, 0.47218024096779]","[1.0263884344291, 1.0634244002401, -0.087502502215255, 1.4217925763446, 1.332455448358, 1.0569184662784, 1.4279047558095]",0.9999966931951301,3.02405715046541,"['nur', 'manchmal']",[],7,1,2369.0,"[-1.0075971982724998, 0.2889154258470501, -1.2600593455283549, 0.1615879360179, -0.26144921580040004, -0.5150613466233, 0.178878326255]",1.7544873300798403,-0.7537314386533001,0.8901409274871876,0.10985907251281235,0,1,kognition,regulation
2371,0,12,MAT,2025-08-25,Prozent- und Zinsrechnung: Zinsrechnung,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Fach MAT hat sich in den letzten Stunden geringfügig verbessert | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | schwierige Aufgaben sind förderlich für die Motivation des Schülers | bittet selten aktiv um Feedback | Wir haben nocheinmal Zinsrechnung wiederholt, da dies nicht mehr so prägnant im Kopf war aus dem vorigen Schuljahr. Dies hat gut geklappt",1,0,12,1570,2948,0.33406255970934,0.45645506608696,0.46047891028742,0.53610377426518,0.18684581263477,0.36274856741847,0.11871153327529,0.53083576327892,0.72532125006651,0.73171526323975,0.85188551646247,0.29690378847527,0.57641871879166,0.18863630641825,5,5,motivation,0.85188551646247,1,1.5890209998845,0,0,0,,,"[0.33406255970934, 0.45645506608696, 0.46047891028742, 0.53610377426518, 0.18684581263477, 0.36274856741847, 0.11871153327529]","[0.53083576327892, 0.72532125006651, 0.73171526323975, 0.85188551646247, 0.29690378847527, 0.57641871879166, 0.18863630641825]",0.9999937068565673,1.5890209998845235,[],[],8,1,2370.0,"[-0.4955526711501801, -0.33810315017359005, 0.819217765455005, -0.56990705988213, -1.0355516598827301, -0.48049974748673996, -1.23926844939125]",2.0481287878107812,-1.4350361505809002,0.7777966951906331,0.2222033048093669,0,1,regulation,motivation
2372,0,12,MAT,2025-08-25,Prozent- und Zinsrechnung: Zinsrechnung,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Fach MAT hat sich in den letzten Stunden geringfügig verbessert | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | schwierige Aufgaben sind förderlich für die Motivation des Schülers | bittet selten aktiv um Feedback | Wir haben nocheinmal Zinsrechnung wiederholt, da dies nicht mehr so prägnant im Kopf war aus dem vorigen Schuljahr. Dies hat gut geklappt",1,0,12,1570,2949,0.2885285852229,0.17105795725093,0.087808235107792,0.35518519692206,0.3070362668932,0.45735000746242,0.67095059764542,0.669631803012,0.397,0.20378981427129,0.82433185479473,0.71258537115458,1.0614411389014,1.5571762433389,3,3,regulation,1.5571762433389,1,2.3208408179343,1,0,1,nicht,,"[0.2885285852229, 0.17105795725093, 0.087808235107792, 0.35518519692206, 0.3070362668932, 0.45735000746242, 0.67095059764542]","[0.669631803012, 0.397, 0.20378981427129, 0.82433185479473, 0.71258537115458, 1.0614411389014, 1.5571762433389]",0.9999956912353329,2.3208408179343127,['nicht'],[],9,1,2371.0,"[0.13879603973307997, -0.32832125006651003, -0.5279254489684599, -0.02755366166773998, 0.41568158267931, 0.48502242010974006, 1.3685399369206501]",1.6393483927967647,0.7318198180497999,0.7082454177041971,0.29175458229580287,0,1,motivation,regulation
2357,0,12,MAT,2025-09-01,Weitere Themen: Geografie,"nutzt selten erlaubte Hilfsmittel zum Lösen von Aufgaben | Beteiligung am Unterricht hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | kann Aufmerksamkeit während des Lernens lange aufrechterhalten | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | Felix hat heute einen Vortrag über die Vereinigten Arabischen Emirate für Geografie erstellt.",1,0,12,1568,2934,0.57036563791144,0.033016511423778,0.12199100767119,0.31734595650186,0.47925212650319,0.45533452674429,0.3478288343536,2.0164952679339,0.11672799801462,0.43129226823731,1.1219585771809,1.6943686312867,1.6098093178772,1.2297290578257,5,2,kognition,2.0164952679339,1,3.535433115609,1,0,1,selten,,"[0.57036563791144, 0.033016511423778, 0.12199100767119, 0.31734595650186, 0.47925212650319, 0.45533452674429, 0.3478288343536]","[2.0164952679339, 0.11672799801462, 0.43129226823731, 1.1219585771809, 1.6943686312867, 1.6098093178772, 1.2297290578257]",0.9999971715002465,3.535433115609018,['selten'],[],10,1,2372.0,"[1.3468634649219, -0.28027200198538005, 0.22750245396601998, 0.29762672238616994, 0.9817832601321199, 0.5483681789757999, -0.32744718551319996]",1.8451992601252092,1.2145922976747001,0.8824202240713444,0.11757977592865565,0,1,regulation,kognition
2358,0,12,MAT,2025-09-01,Weitere Themen: Geografie,"nutzt selten erlaubte Hilfsmittel zum Lösen von Aufgaben | Beteiligung am Unterricht hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | kann Aufmerksamkeit während des Lernens lange aufrechterhalten | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | Felix hat heute einen Vortrag über die Vereinigten Arabischen Emirate für Geografie erstellt.",1,0,12,1568,2935,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792,1.3901781638681,1.0,0.14947056594351,1.3684649877052,1.2462230879908,1.4780206620485,1.2473370908871,3,3,performanz,1.4780206620485,1,3.1813676431278,0,0,0,,,"[0.43697363840821, 0.31432923474525, 0.046982968609961, 0.43014855236104, 0.39172434957001, 0.46458510363938, 0.39207451324792]","[1.3901781638681, 1.0, 0.14947056594351, 1.3684649877052, 1.2462230879908, 1.4780206620485, 1.2473370908871]",0.9999968567076603,3.1813676431277873,[],[],11,1,2357.0,"[-0.6263171040658, 0.88327200198538, -0.2818217022938, 0.2465064105243, -0.44814554329589984, -0.13178865582870003, 0.017608033061399908]",1.2373940953711495,-0.3540654724811998,0.9375069916058703,0.062493008394129745,0,1,kognition,performanz
2359,0,12,MAT,2025-09-01,Weitere Themen: Geografie,"nutzt selten erlaubte Hilfsmittel zum Lösen von Aufgaben | Beteiligung am Unterricht hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | kann Aufmerksamkeit während des Lernens lange aufrechterhalten | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | Felix hat heute einen Vortrag über die Vereinigten Arabischen Emirate für Geografie erstellt.",1,0,12,1568,2936,0.51572033646035,0.023111379596837,0.14713864022183,0.29720121974227,0.52658133214136,0.45873431996406,0.3684967432254,2.0110768399338,0.090123962466024,0.57377437089339,1.1589507870216,2.0534298272575,1.788857063296,1.4369711905837,6,4,methodik,2.0534298272575,1,3.8995392280503,0,0,0,,,"[0.51572033646035, 0.023111379596837, 0.14713864022183, 0.29720121974227, 0.52658133214136, 0.45873431996406, 0.3684967432254]","[2.0110768399338, 0.090123962466024, 0.57377437089339, 1.1589507870216, 2.0534298272575, 1.788857063296, 1.4369711905837]",0.999997435601038,3.899539228050293,[],[],12,1,2358.0,"[0.6208986760657, -0.9098760375339761, 0.42430380494988, -0.20951420068359994, 0.8072067392666997, 0.3108364012475, 0.18963409969659994]",1.4904638770622778,0.7181715849224997,0.9312538165812682,0.06874618341873184,0,1,performanz,methodik
2360,0,12,MAT,2025-09-01,Weitere Themen: Geografie,"nutzt selten erlaubte Hilfsmittel zum Lösen von Aufgaben | Beteiligung am Unterricht hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | kann Aufmerksamkeit während des Lernens lange aufrechterhalten | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | Felix hat heute einen Vortrag über die Vereinigten Arabischen Emirate für Geografie erstellt.",1,0,12,1568,2937,0.55391471081846,0.027419524844313,0.15221827542323,0.29709727428258,0.43315863907753,0.40624546152473,0.47783024759156,1.8644313920995,0.092291867101076,0.51235420473122,1.0000050077406,1.4579763791829,1.36738883545,1.6083373420215,5,3,kognition,1.8644313920995,1,3.3659078131316,0,0,0,,,"[0.55391471081846, 0.027419524844313, 0.15221827542323, 0.29709727428258, 0.43315863907753, 0.40624546152473, 0.47783024759156]","[1.8644313920995, 0.092291867101076, 0.51235420473122, 1.0000050077406, 1.4579763791829, 1.36738883545, 1.6083373420215]",0.9999970290421354,3.3659078131316207,[],[],13,1,2359.0,"[-0.1466454478343, 0.0021679046350519954, -0.06142016616217005, -0.15894577928100007, -0.5954534480745999, -0.421468227846, 0.17136615143779999]",0.7823761362093319,-0.5336314149187,0.9875299915427016,0.012470008457298398,0,1,methodik,kognition
2361,0,12,MAT,2025-09-01,Weitere Themen: Geografie,"nutzt selten erlaubte Hilfsmittel zum Lösen von Aufgaben | Beteiligung am Unterricht hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | kann Aufmerksamkeit während des Lernens lange aufrechterhalten | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | Felix hat heute einen Vortrag über die Vereinigten Arabischen Emirate für Geografie erstellt.",1,0,12,1568,2938,0.32899178951382,0.42911044764118,0.0065736010195556,0.49234365139069,0.36822892694217,0.37707320345214,0.432894842167,0.77820845584377,1.0150325615687,0.015549421176502,1.1646065491769,0.87102132565724,0.89194188047124,1.0239842980986,2,2,motivation,1.1646065491769,1,2.3654242772316,4,1,1,"nur, manchmal, etwas, nicht",etwas,"[0.32899178951382, 0.42911044764118, 0.0065736010195556, 0.49234365139069, 0.36822892694217, 0.37707320345214, 0.432894842167]","[0.77820845584377, 1.0150325615687, 0.015549421176502, 1.1646065491769, 0.87102132565724, 0.89194188047124, 1.0239842980986]",0.9999957724464809,2.365424277231648,"['nur', 'manchmal', 'etwas', 'nicht']",['etwas'],14,1,2360.0,"[-1.08622293625573, 0.922740694467624, -0.49680478355471797, 0.16460154143630001, -0.5869550535256599, -0.4754469549787599, -0.5843530439228999]",1.793676068491887,-1.0004835359,0.8608162402060006,0.13918375979399944,0,1,kognition,motivation
2362,0,12,MAT,2025-09-01,Weitere Themen: Geografie,"nutzt selten erlaubte Hilfsmittel zum Lösen von Aufgaben | Beteiligung am Unterricht hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | kann Aufmerksamkeit während des Lernens lange aufrechterhalten | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | Felix hat heute einen Vortrag über die Vereinigten Arabischen Emirate für Geografie erstellt.",1,0,12,1568,2939,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205,0.304,0.0,0.35,0.438,0.24,1.0,0.269,4,2,performanz,1.0,1,1.2396455138466,0,0,0,,,"[0.24522941785392, 0.0, 0.28233650081865, 0.35332396388163, 0.19360217198993, 0.80667571662473, 0.21699576777205]","[0.304, 0.0, 0.35, 0.438, 0.24, 1.0, 0.269]",0.9999919332428343,1.2396455138465996,[],[],15,1,2361.0,"[-0.47420845584376997, -1.0150325615687, 0.334450578823498, -0.7266065491769, -0.63102132565724, 0.10805811952875999, -0.7549842980986]",1.6955367258264662,-1.1257787633849998,0.7259022327758171,0.2740977672241829,0,1,motivation,performanz
2338,0,12,MAT,2025-09-15,Stochastik (Wahrscheinlichkeitsrechnung): Baumdiagramme,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | bereitet sich meistens auf Aufgaben vor, die wahrscheinlich in einer Klassenarbeit oder Leistungskontrolle vorkommen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | gibt oft zu erkennen, wenn er etwas nicht verstanden hat | Da Felix in der 8. Klasse noch kein Matheunterricht hatte, haben wir angefangen, Themen aus Klasse 8 zu behandeln. Dies hat sehr gut geklappt nach anfänglicher Erklärung.",1,0,12,1564,2915,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,2.4410982889583,0.26385270530616,0.42099955546457,1.5201327898634,1.9479474723353,1.7180148386995,1.7424047755889,7,5,kognition,2.4410982889583,1,4.2776947265947,0,0,0,,,"[0.57065609830007, 0.061680906507123, 0.098417161158226, 0.35536178558859, 0.45537212052641, 0.40162071683407, 0.40732235788888]","[2.4410982889583, 0.26385270530616, 0.42099955546457, 1.5201327898634, 1.9479474723353, 1.7180148386995, 1.7424047755889]",0.9999976622977391,4.27769472659468,[],[],16,1,2362.0,"[2.1370982889583003, 0.26385270530616, 0.07099955546457004, 1.0821327898634001, 1.7079474723353, 0.7180148386995, 1.4734047755889002]",3.378818013465208,3.0380492127481,0.7938204525786291,0.2061795474213709,0,1,performanz,kognition
